,window_start,window_end,params,r_squared,p_values,summary
0,2024-12-30 09:00:00+00:00,2024-12-30 09:30:00+00:00,"const       -0.000136
ofiI_JPM     0.000068
ofiI_TSLA    0.000220
ofiI_XOM    -0.000428
ofiI_AMGN   -0.000011
ofiI_AAPL    0.000529
dtype: float64",0.20337927750699203,"const        0.118708
ofiI_JPM     0.778814
ofiI_TSLA    0.415468
ofiI_XOM     0.559015
ofiI_AMGN    0.689043
ofiI_AAPL    0.055806
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:            returns_JPM   R-squared:                       0.203
Model:                            OLS   Adj. R-squared:                  0.030
Method:                 Least Squares   F-statistic:                     1.174
Date:                Sat, 11 Jan 2025   Prob (F-statistic):              0.352
Time:                        15:41:45   Log-Likelihood:                 203.05
No. Observations:                  29   AIC:                            -394.1
Df Residuals:                      23   BIC:                            -385.9
Df Model:                           5                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const         -0.0001   8.39e-05     -1.621      0.119      -0.000    3.76e-05
ofiI_JPM    6.818e-05      0.000      0.284      0.779      -0.000       0.001
ofiI_TSLA      0.0002      0.000      0.829      0.415      -0.000       0.001
ofiI_XOM      -0.0004      0.001     -0.593      0.559      -0.002       0.001
ofiI_AMGN  -1.146e-05   2.83e-05     -0.405      0.689   -6.99e-05     4.7e-05
ofiI_AAPL      0.0005      0.000      2.014      0.056   -1.43e-05       0.001
==============================================================================
Omnibus:                        9.734   Durbin-Watson:                   1.567
Prob(Omnibus):                  0.008   Jarque-Bera (JB):                8.180
Skew:                          -1.101   Prob(JB):                       0.0167
Kurtosis:                       4.385   Cond. No.                         27.7
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
1,2024-12-30 09:30:00+00:00,2024-12-30 10:00:00+00:00,"const       -0.000078
ofiI_JPM     0.000461
ofiI_TSLA    0.000257
ofiI_XOM    -0.000342
ofiI_AMGN   -0.000024
ofiI_AAPL    0.000095
dtype: float64",0.3452923678017372,"const        0.056127
ofiI_JPM     0.003672
ofiI_TSLA    0.176730
ofiI_XOM     0.246773
ofiI_AMGN    0.476370
ofiI_AAPL    0.425762
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:            returns_JPM   R-squared:                       0.345
Model:                            OLS   Adj. R-squared:                  0.209
Method:                 Least Squares   F-statistic:                     2.532
Date:                Sat, 11 Jan 2025   Prob (F-statistic):             0.0563
Time:                        15:41:45   Log-Likelihood:                 229.02
No. Observations:                  30   AIC:                            -446.0
Df Residuals:                      24   BIC:                            -437.6
Df Model:                           5                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -7.836e-05    3.9e-05     -2.007      0.056      -0.000    2.22e-06
ofiI_JPM       0.0005      0.000      3.219      0.004       0.000       0.001
ofiI_TSLA      0.0003      0.000      1.392      0.177      -0.000       0.001
ofiI_XOM      -0.0003      0.000     -1.187      0.247      -0.001       0.000
ofiI_AMGN  -2.361e-05   3.26e-05     -0.723      0.476   -9.09e-05    4.37e-05
ofiI_AAPL   9.487e-05      0.000      0.810      0.426      -0.000       0.000
==============================================================================
Omnibus:                        1.842   Durbin-Watson:                   2.036
Prob(Omnibus):                  0.398   Jarque-Bera (JB):                0.935
Skew:                          -0.410   Prob(JB):                        0.626
Kurtosis:                       3.274   Cond. No.                         13.3
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
2,2024-12-30 10:00:00+00:00,2024-12-30 10:30:00+00:00,"const        0.000006
ofiI_JPM     0.000690
ofiI_TSLA    0.000086
ofiI_XOM     0.000183
ofiI_AMGN    0.000010
ofiI_AAPL   -0.000048
dtype: float64",0.4877145097169683,"const        0.851513
ofiI_JPM     0.000171
ofiI_TSLA    0.113945
ofiI_XOM     0.455794
ofiI_AMGN    0.841461
ofiI_AAPL    0.434989
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:            returns_JPM   R-squared:                       0.488
Model:                            OLS   Adj. R-squared:                  0.381
Method:                 Least Squares   F-statistic:                     4.570
Date:                Sat, 11 Jan 2025   Prob (F-statistic):            0.00454
Time:                        15:41:45   Log-Likelihood:                 230.19
No. Observations:                  30   AIC:                            -448.4
Df Residuals:                      24   BIC:                            -440.0
Df Model:                           5                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       5.624e-06   2.97e-05      0.189      0.852   -5.57e-05     6.7e-05
ofiI_JPM       0.0007      0.000      4.443      0.000       0.000       0.001
ofiI_TSLA   8.552e-05   5.21e-05      1.640      0.114   -2.21e-05       0.000
ofiI_XOM       0.0002      0.000      0.758      0.456      -0.000       0.001
ofiI_AMGN   9.589e-06   4.74e-05      0.202      0.841   -8.83e-05       0.000
ofiI_AAPL   -4.79e-05   6.03e-05     -0.794      0.435      -0.000    7.66e-05
==============================================================================
Omnibus:                        4.312   Durbin-Watson:                   1.773
Prob(Omnibus):                  0.116   Jarque-Bera (JB):                2.808
Skew:                           0.695   Prob(JB):                        0.246
Kurtosis:                       3.561   Cond. No.                         11.0
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
3,2024-12-30 10:30:00+00:00,2024-12-30 11:00:00+00:00,"const        0.000002
ofiI_JPM     0.000393
ofiI_TSLA   -0.000004
ofiI_XOM     0.000346
ofiI_AMGN    0.000046
ofiI_AAPL    0.000001
dtype: float64",0.6008420618570609,"const        0.917919
ofiI_JPM     0.003084
ofiI_TSLA    0.861548
ofiI_XOM     0.113404
ofiI_AMGN    0.057519
ofiI_AAPL    0.988050
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:            returns_JPM   R-squared:                       0.601
Model:                            OLS   Adj. R-squared:                  0.518
Method:                 Least Squares   F-statistic:                     7.225
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           0.000298
Time:                        15:41:45   Log-Likelihood:                 244.94
No. Observations:                  30   AIC:                            -477.9
Df Residuals:                      24   BIC:                            -469.5
Df Model:                           5                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       2.168e-06   2.08e-05      0.104      0.918   -4.08e-05    4.51e-05
ofiI_JPM       0.0004      0.000      3.290      0.003       0.000       0.001
ofiI_TSLA  -3.978e-06   2.26e-05     -0.176      0.862   -5.05e-05    4.26e-05
ofiI_XOM       0.0003      0.000      1.643      0.113   -8.87e-05       0.001
ofiI_AMGN   4.613e-05   2.31e-05      1.995      0.058   -1.59e-06    9.39e-05
ofiI_AAPL   1.036e-06   6.84e-05      0.015      0.988      -0.000       0.000
==============================================================================
Omnibus:                        2.104   Durbin-Watson:                   2.201
Prob(Omnibus):                  0.349   Jarque-Bera (JB):                0.948
Skew:                           0.325   Prob(JB):                        0.622
Kurtosis:                       3.580   Cond. No.                         15.7
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
4,2024-12-30 11:00:00+00:00,2024-12-30 11:30:00+00:00,"const       -0.000014
ofiI_JPM     0.000458
ofiI_TSLA   -0.000028
ofiI_XOM    -0.000334
ofiI_AMGN    0.000026
ofiI_AAPL    0.000044
dtype: float64",0.6598182536263697,"const        0.379521
ofiI_JPM     0.000006
ofiI_TSLA    0.831470
ofiI_XOM     0.059481
ofiI_AMGN    0.252074
ofiI_AAPL    0.596149
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:            returns_JPM   R-squared:                       0.660
Model:                            OLS   Adj. R-squared:                  0.589
Method:                 Least Squares   F-statistic:                     9.310
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           4.95e-05
Time:                        15:41:45   Log-Likelihood:                 248.62
No. Observations:                  30   AIC:                            -485.2
Df Residuals:                      24   BIC:                            -476.8
Df Model:                           5                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -1.415e-05   1.58e-05     -0.895      0.380   -4.68e-05    1.85e-05
ofiI_JPM       0.0005   7.93e-05      5.775      0.000       0.000       0.001
ofiI_TSLA  -2.779e-05      0.000     -0.215      0.831      -0.000       0.000
ofiI_XOM      -0.0003      0.000     -1.978      0.059      -0.001    1.44e-05
ofiI_AMGN   2.614e-05   2.23e-05      1.174      0.252   -1.98e-05    7.21e-05
ofiI_AAPL   4.352e-05    8.1e-05      0.537      0.596      -0.000       0.000
==============================================================================
Omnibus:                        1.044   Durbin-Watson:                   2.767
Prob(Omnibus):                  0.593   Jarque-Bera (JB):                1.025
Skew:                          -0.385   Prob(JB):                        0.599
Kurtosis:                       2.522   Cond. No.                         13.9
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
5,2024-12-30 11:30:00+00:00,2024-12-30 12:00:00+00:00,"const       -0.000024
ofiI_JPM     0.000772
ofiI_TSLA    0.000122
ofiI_XOM    -0.000137
ofiI_AMGN    0.000024
ofiI_AAPL   -0.000519
dtype: float64",0.25121016436185584,"const        0.573616
ofiI_JPM     0.011158
ofiI_TSLA    0.577017
ofiI_XOM     0.685097
ofiI_AMGN    0.660847
ofiI_AAPL    0.243828
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:            returns_JPM   R-squared:                       0.251
Model:                            OLS   Adj. R-squared:                  0.095
Method:                 Least Squares   F-statistic:                     1.610
Date:                Sat, 11 Jan 2025   Prob (F-statistic):              0.195
Time:                        15:41:45   Log-Likelihood:                 222.43
No. Observations:                  30   AIC:                            -432.9
Df Residuals:                      24   BIC:                            -424.4
Df Model:                           5                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -2.446e-05   4.29e-05     -0.571      0.574      -0.000     6.4e-05
ofiI_JPM       0.0008      0.000      2.750      0.011       0.000       0.001
ofiI_TSLA      0.0001      0.000      0.565      0.577      -0.000       0.001
ofiI_XOM      -0.0001      0.000     -0.410      0.685      -0.001       0.001
ofiI_AMGN   2.375e-05   5.35e-05      0.444      0.661   -8.66e-05       0.000
ofiI_AAPL     -0.0005      0.000     -1.195      0.244      -0.001       0.000
==============================================================================
Omnibus:                        1.983   Durbin-Watson:                   2.704
Prob(Omnibus):                  0.371   Jarque-Bera (JB):                1.323
Skew:                          -0.514   Prob(JB):                        0.516
Kurtosis:                       3.014   Cond. No.                         15.8
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
6,2024-12-30 12:00:00+00:00,2024-12-30 12:30:00+00:00,"const       -0.000129
ofiI_JPM    -0.000125
ofiI_TSLA    0.000526
ofiI_XOM    -0.000419
ofiI_AMGN    0.000011
ofiI_AAPL    0.000004
dtype: float64",0.33575372305145224,"const        0.000707
ofiI_JPM     0.498076
ofiI_TSLA    0.004720
ofiI_XOM     0.097351
ofiI_AMGN    0.626272
ofiI_AAPL    0.989994
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:            returns_JPM   R-squared:                       0.336
Model:                            OLS   Adj. R-squared:                  0.197
Method:                 Least Squares   F-statistic:                     2.426
Date:                Sat, 11 Jan 2025   Prob (F-statistic):             0.0647
Time:                        15:41:45   Log-Likelihood:                 234.14
No. Observations:                  30   AIC:                            -456.3
Df Residuals:                      24   BIC:                            -447.9
Df Model:                           5                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const         -0.0001   3.33e-05     -3.884      0.001      -0.000   -6.05e-05
ofiI_JPM      -0.0001      0.000     -0.688      0.498      -0.001       0.000
ofiI_TSLA      0.0005      0.000      3.115      0.005       0.000       0.001
ofiI_XOM      -0.0004      0.000     -1.725      0.097      -0.001    8.22e-05
ofiI_AMGN   1.139e-05   2.31e-05      0.493      0.626   -3.63e-05    5.91e-05
ofiI_AAPL   3.736e-06      0.000      0.013      0.990      -0.001       0.001
==============================================================================
Omnibus:                        0.239   Durbin-Watson:                   1.730
Prob(Omnibus):                  0.887   Jarque-Bera (JB):                0.436
Skew:                          -0.018   Prob(JB):                        0.804
Kurtosis:                       2.410   Cond. No.                         16.6
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
7,2024-12-30 12:30:00+00:00,2024-12-30 13:00:00+00:00,"const       -0.000056
ofiI_JPM     0.000640
ofiI_TSLA   -0.000115
ofiI_XOM    -0.000232
ofiI_AMGN    0.000024
ofiI_AAPL    0.000030
dtype: float64",0.626293674131363,"const        0.351381
ofiI_JPM     0.000056
ofiI_TSLA    0.713519
ofiI_XOM     0.381464
ofiI_AMGN    0.557616
ofiI_AAPL    0.919104
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:            returns_JPM   R-squared:                       0.626
Model:                            OLS   Adj. R-squared:                  0.548
Method:                 Least Squares   F-statistic:                     8.044
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           0.000143
Time:                        15:41:45   Log-Likelihood:                 213.66
No. Observations:                  30   AIC:                            -415.3
Df Residuals:                      24   BIC:                            -406.9
Df Model:                           5                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -5.582e-05   5.87e-05     -0.950      0.351      -0.000    6.54e-05
ofiI_JPM       0.0006      0.000      4.884      0.000       0.000       0.001
ofiI_TSLA     -0.0001      0.000     -0.372      0.714      -0.001       0.001
ofiI_XOM      -0.0002      0.000     -0.892      0.381      -0.001       0.000
ofiI_AMGN   2.381e-05      4e-05      0.595      0.558   -5.88e-05       0.000
ofiI_AAPL   3.019e-05      0.000      0.103      0.919      -0.001       0.001
==============================================================================
Omnibus:                        9.473   Durbin-Watson:                   1.904
Prob(Omnibus):                  0.009   Jarque-Bera (JB):                9.382
Skew:                           0.839   Prob(JB):                      0.00918
Kurtosis:                       5.165   Cond. No.                         10.4
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
8,2024-12-30 13:00:00+00:00,2024-12-30 13:30:00+00:00,"const        0.000015
ofiI_JPM     0.000905
ofiI_TSLA   -0.000196
ofiI_XOM     0.001220
ofiI_AMGN    0.000100
ofiI_AAPL    0.000097
dtype: float64",0.6153154524071649,"const        0.815440
ofiI_JPM     0.003489
ofiI_TSLA    0.676091
ofiI_XOM     0.296598
ofiI_AMGN    0.013284
ofiI_AAPL    0.912499
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:            returns_JPM   R-squared:                       0.615
Model:                            OLS   Adj. R-squared:                  0.535
Method:                 Least Squares   F-statistic:                     7.678
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           0.000197
Time:                        15:41:45   Log-Likelihood:                 211.10
No. Observations:                  30   AIC:                            -410.2
Df Residuals:                      24   BIC:                            -401.8
Df Model:                           5                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const       1.525e-05   6.46e-05      0.236      0.815      -0.000       0.000
ofiI_JPM       0.0009      0.000      3.240      0.003       0.000       0.001
ofiI_TSLA     -0.0002      0.000     -0.423      0.676      -0.001       0.001
ofiI_XOM       0.0012      0.001      1.067      0.297      -0.001       0.004
ofiI_AMGN   9.989e-05   3.74e-05      2.674      0.013    2.28e-05       0.000
ofiI_AAPL    9.68e-05      0.001      0.111      0.912      -0.002       0.002
==============================================================================
Omnibus:                        1.192   Durbin-Watson:                   2.758
Prob(Omnibus):                  0.551   Jarque-Bera (JB):                0.782
Skew:                          -0.394   Prob(JB):                        0.676
Kurtosis:                       2.928   Cond. No.                         35.3
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
9,2024-12-30 13:30:00+00:00,2024-12-30 14:00:00+00:00,"const       -0.000028
ofiI_JPM     0.001575
ofiI_TSLA    0.000366
ofiI_XOM    -0.000116
ofiI_AMGN    0.000152
ofiI_AAPL   -0.000987
dtype: float64",0.6989359315298864,"const        7.827051e-01
ofiI_JPM     2.377763e-07
ofiI_TSLA    4.498987e-01
ofiI_XOM     7.694194e-01
ofiI_AMGN    2.709795e-01
ofiI_AAPL    1.412688e-02
dtype: float64","                            OLS Regression Results                            
==============================================================================
Dep. Variable:            returns_JPM   R-squared:                       0.699
Model:                            OLS   Adj. R-squared:                  0.636
Method:                 Least Squares   F-statistic:                     11.14
Date:                Sat, 11 Jan 2025   Prob (F-statistic):           1.23e-05
Time:                        15:41:45   Log-Likelihood:                 192.08
No. Observations:                  30   AIC:                            -372.2
Df Residuals:                      24   BIC:                            -363.8
Df Model:                           5                                         
Covariance Type:            nonrobust                                         
==============================================================================
                 coef    std err          t      P>|t|      [0.025      0.975]
------------------------------------------------------------------------------
const      -2.804e-05      0.000     -0.279      0.783      -0.000       0.000
ofiI_JPM       0.0016      0.000      7.111      0.000       0.001       0.002
ofiI_TSLA      0.0004      0.000      0.768      0.450      -0.001       0.001
ofiI_XOM      -0.0001      0.000     -0.296      0.769      -0.001       0.001
ofiI_AMGN      0.0002      0.000      1.127      0.271      -0.000       0.000
ofiI_AAPL     -0.0010      0.000     -2.647      0.014      -0.002      -0.000
==============================================================================
Omnibus:                        3.416   Durbin-Watson:                   2.247
Prob(Omnibus):                  0.181   Jarque-Bera (JB):                1.993
Skew:                          -0.552   Prob(JB):                        0.369
Kurtosis:                       3.614   Cond. No.                         6.04
==============================================================================

Notes:
[1] Standard Errors assume that the covariance matrix of the errors is correctly specified."
